Sr.No,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
31,Cameroon,203.91764448113472,222.6099143833262,279.49040872568054,369.3527127327121,383.7436878495477,490.19431495976426,520.0121573514751,592.7432869265824,759.1876134027295,982.0702489411995,1184.2397203281594,1072.4856045168176,1050.1617758911302,1072.8044000874067,1027.0082792262021,978.8716631765981,1160.3524304019572,1225.872542818182,1162.0255685255022,1081.1809005094487,1213.6375367013964,1177.4565046117557,1212.5916390675043,1295.9164642447001,692.8587353589045,822.363214590515,817.1840957508156,773.9271480067652,789.2742944813821,786.5573461137052,698.4242799560174,706.3661815965123,776.6042552154046,974.3302239853372,1117.97366317709,1128.9088209363424,1176.9222126741977,1309.2712576984463,1470.0589186038437,1440.0641844629783,1382.4650249344145,1495.9663850224115,1433.8059372764126,1558.695918930352,1629.5436372793588,1398.61633285039,1426.0654809804475,1479.8622229215493,1594.060109094893,1538.6879120214817,1539.1305465001901,1666.9328094823175,1588.4787233582435
32,Canada,4162.821151445842,4604.260691681094,5165.075377658743,5913.640545799133,7095.322369672654,7565.684292303907,8912.453524641529,9023.735148300617,9221.018023675273,10136.200421247573,11261.523585101648,12381.010512744544,12534.67245849398,13479.963239592069,13933.541780636893,14169.307666013268,14512.398785403626,16383.809773840489,18995.911347764322,20819.53944868055,21552.73408054607,21863.364765082588,20967.355436532514,20198.890891960058,20010.49949422871,20688.118755283296,21309.24706875494,21919.048976086102,21032.536022086213,22316.09939334535,24272.92606245715,23836.767255600567,24284.376581197026,28323.551157587273,32172.573788172744,36415.482488109,40555.12397998773,44696.06119162921,46748.965017942704,40918.850660470634,47617.91113651003,52233.341556115665,52712.203303020826,52681.464139761694,50940.66043374905,43549.85042359986,42317.786112998176,45125.10980821869,46587.609299215925,46469.22720143606,43485.212870238734,52456.71906547751,55596.84401900752
33,Cayman Islands,2950.17566756191,3500.07767593467,4393.291389736702,5426.270972793027,6010.081659928396,6819.975760696725,7761.772702952312,8855.289393786603,10141.447709550452,11631.610232721174,13290.307013623633,15142.995281456382,17269.41772112812,23035.397220026895,24810.12029976118,25735.376164745878,27146.51147586073,30523.137114996993,35905.18886533152,39569.45270360263,47097.80226910511,46811.75723971367,47309.91929512231,48520.96220422967,50364.10749755291,52096.47332095821,54222.8569686344,56754.46914045704,71708.70271702051,75008.88350596097,75700.07796799556,75018.2493885332,75655.67235134967,75942.32787217958,77480.80876172819,85812.93856495648,87752.36939169314,89961.98757167981,89705.36639144385,81397.26356099447,76872.17531427363,75435.61502004963,75466.14509356384,75685.3576373283,76610.647590024,77295.85317382494,78858.27832765994,81255.11245694815,85231.77610372732,89846.32210945452,83897.50663784934,88475.60235256792,91420.00148473914
34,Central African Republic,133.4866056972922,139.2454834380445,156.06532848362693,180.2168853420858,183.3813988375648,241.9433361765222,283.9820900217093,316.0923029124787,376.60075711893495,427.819918221489,481.57535426638935,425.6962985485054,395.95978494061296,344.6783016858353,326.4138280024509,354.4287977515761,454.48212247155266,480.4206209108921,498.05562665281366,473.9341538488014,536.5904895364362,497.27644160237816,493.78653573866217,433.1214528546606,279.3658636330153,356.1566107923264,313.4887257532609,283.6943880412462,284.69698440672596,286.0847549704341,254.5328076481621,253.58256272072234,263.89509134390283,296.14118106694764,322.92273215575875,335.6762709877961,358.0290543088067,401.0743822841523,455.1260021620516,451.10662560137797,459.32866477535975,514.5352779481299,525.897583603189,352.12695376376155,394.33154287364863,351.61358348136787,372.1356005699412,414.74032257279697,435.93218675006204,426.2785602438487,435.0849377921588,461.2649974075348,429.3958607954459
35,Chad,96.88126784622453,103.61576833454491,105.3795340522459,114.22105234474395,130.15731012814217,184.19470911452512,169.66266317024335,168.56843235826247,197.2609009353694,174.2377611817112,178.99946643345476,210.25337316072506,187.5094017084294,190.9425905815484,203.17631467804586,198.66635445379185,237.35895116637073,260.19222156338253,293.8812343882751,268.55597974314725,314.6823199604075,301.20801084225633,300.8277196051314,256.5157861511674,203.53182089747898,238.54129812134724,255.16732746663783,235.51811260116958,259.34680540447357,217.85561373859773,190.7906317133146,227.75143417607714,255.756273945979,336.75110309583596,522.3544760747714,667.726534574634,734.1747342511014,816.4903747393246,994.4500518889703,891.107108010156,1023.6576376824759,1191.971962608945,1270.4531751515713,1234.3332514989254,1277.0851543886658,1018.4253768406379,895.7710614684466,884.8696846794115,984.4963101206705,948.6902070610466,898.2136468632049,954.7115972519323,947.8546500459313
36,Chile,985.6965932156836,1160.588402286519,1233.0928977071917,1730.180656270894,1650.5005461113226,755.7907796863665,1016.2295674661998,1356.893131894083,1540.2519263195727,2043.0084824290648,2678.3963986051504,3165.1661471806756,2229.0293765910897,1812.8848797330074,1771.7423320430837,1540.1517670650471,1630.7853735705878,1874.5759668443895,2153.0566388351326,2416.2194077117942,2617.0000139546332,2942.1919962207103,3499.38205748583,3658.590714094041,4126.234767302123,5209.137573402155,5402.487577584133,5827.343662770908,5515.607282622965,5012.339149489864,5104.493114561978,4602.9186033580245,4466.608113878356,4797.509129287593,6196.768923524219,7602.005448363624,9476.095176338928,10524.420178196857,10781.674973790228,10240.895815940963,12852.049309832013,14688.370627208866,15403.364198628178,15898.660060473436,14730.595299166956,13649.546321499805,13848.80624097008,15081.989131549652,15795.708141254105,14627.145016480183,13165.386342986005,16247.40101507669,15338.201465771013
37,China,112.5820538873526,118.34732642419563,131.76163195454288,157.14041332411705,160.31501140205478,178.58938659684657,165.63852306206252,185.59232125173443,228.7646433151924,272.33092031281717,311.6603818649684,290.36473661213745,280.1477778239272,296.09752588915234,300.4512233173239,292.23437129261043,278.8313862024783,298.207591400205,365.48862888302034,402.22239225469446,341.99900967992374,353.12345487947636,416.56662387315885,517.7179572465737,467.43036619876136,602.9539288966575,703.2075041846012,776.8624640871585,825.3375214451968,871.4156485399028,958.2565030140767,1052.375979875013,1148.0422203950036,1288.1639355371617,1507.8054314304811,1751.8462829648756,2095.911005649725,2686.559052113986,3453.9586737269888,3809.7209521993987,4515.077078168655,5564.488743535384,6243.546749260665,6954.7741662935105,7562.5911191219975,7936.749007064388,8012.979391814501,8729.136930052795,9805.38064528742,10043.13017714862,10307.696388141958,12497.749502240113,12597.889086295905
38,"China, Hong Kong SAR",963.9505448473203,1107.4303519293762,1383.146793300282,1896.2418019134818,2161.9123875140676,2257.378929126402,2824.4913322852367,3369.7235976213638,3840.6193160088137,4622.88785377151,5797.248327478812,6115.951585693256,6249.624798004988,5694.3079549859385,6283.104506469322,6596.800284885532,7478.055351147753,9074.589352182837,10538.552916759889,11957.885246001995,13175.954371875017,15018.282718785877,17356.519715828566,19763.21869077443,22016.24698401306,23167.129355526613,25218.21936199984,27534.027198168278,25799.56703582109,24957.688785104492,25503.48021992285,24906.75314753702,24288.595327204934,23435.208961852342,24450.52310240584,26174.513759400328,27804.43835496398,30221.850075864517,31100.38082201212,30170.544711719936,32056.17469607889,34634.2872190577,36304.492520965694,37783.118584963915,39642.645381593524,41809.783214355244,43150.009079239535,45737.4832109087,48349.71753809552,48434.98551881574,45986.24952043468,49223.45392773435,48049.81780364457
39,"China, Macao SAR",683.5319779421945,809.99633791019,996.6914066582036,1364.260005585176,1573.2283471956143,1823.5726681786823,1815.6678747668127,2324.649574308925,3044.288031649347,3472.8899528426723,4155.232134401344,4326.19378311314,4450.8502709953855,4255.401012568994,4715.848864461379,4734.349032695088,5115.696319598681,6278.622575069358,7053.673646275589,8020.683768575423,9269.649022376925,10390.048597066647,13197.53308409766,14881.606344961992,16233.406422788741,17764.54638360434,17751.536495179644,17652.589741208933,16232.526396431304,15387.528704449625,15684.779549676534,15622.70304938515,16393.743049956047,17828.953598112497,22381.922958690706,24886.581886576783,29637.76644639341,35782.86108636155,39745.76221584931,39754.974493782356,50676.38919285165,64528.36014071666,74111.60582423618,86853.47342322586,90873.60248656708,73220.6317344085,71919.05266995507,78896.2747485132,84779.4493181701,82998.6326725649,37474.7349854902,45104.89358858042,34584.85873653164
40,Colombia,484.4220915379013,513.467819106343,557.2466948209818,644.6133097837705,757.668595646933,785.7176972153701,900.5042481286324,1118.5428456510815,1305.8871066280324,1534.1125045472172,1791.6657091293564,1907.9000491875463,1996.6082540517805,1939.5065060872691,1872.667192076919,1670.9797961356069,1637.8483145365617,1669.0074010284961,1761.6904424585307,1739.4039471096628,1734.8043927904625,1740.5914125671266,1826.412385877893,2072.7020259286496,2682.8639212494386,3046.410961835626,3141.510080215811,3388.484188476494,3075.535105078488,2649.556375502754,2530.4106894197325,2449.355859778235,2405.9393568769115,2290.1882409941095,2793.032635977993,3448.98036486387,3778.526659816815,4760.981210377608,5527.449952771907,5244.3532661838635,6394.198705462737,7392.452360792647,8101.829091779118,8264.126895585889,8164.714495377962,6228.426299041305,5938.463855858723,6450.319585481235,6782.037920331896,6438.0601829042935,5302.023428015621,6183.787782980566,6630.282451606511
41,Comoros,154.6393299639013,166.41353345548774,190.63636339739415,247.14751310021998,271.0640313896858,408.3384104065648,390.3381441770559,418.2795859150467,525.1896046941619,679.5474049440568,788.1587025422907,708.3948215193312,646.5261166777553,656.0986226814633,615.9137624767108,638.5892185594369,881.8437192271875,1037.0120215624202,1065.2930680060576,992.3987717221997,1184.7360089472536,1162.8871440170317,1224.4765131502752,1185.3846485797512,817.5271948599507,998.8707845402215,971.6915778936135,875.0210508478131,869.895229367347,881.0060452542755,786.0943503609168,831.7338708850459,913.5638641938791,1152.9440296468115,1311.2215452127823,1328.4304504782838,1382.9064830839184,1288.090503780505,1448.786114045489,1403.4572319224897,1382.7145884639367,1524.8356276797392,1484.0348341957485,1595.5339743745042,1606.5471992192972,1322.404177301015,1356.344178311592,1414.5866893042446,1531.337810857705,1510.7973226286301,1518.1439427526384,1577.4708406611785,1489.7523410303888
42,Congo,203.06399184615273,225.29701409673834,262.44215615466146,339.1072528533199,397.17836655164405,455.13610983313686,460.661482212267,448.46697756484633,544.3238677789105,722.8231206397871,1009.1638978273273,1153.371555940982,1223.214199730874,1162.9084469190568,1185.940434137707,1133.8575096658246,941.8413246756926,1136.0991234452822,1043.3248264257861,1090.8952350990178,1219.5175423378466,1237.5233826657259,1301.2701007728558,1157.832668653499,774.8593505668942,896.0082183082134,1008.4374944041152,893.1591607166188,762.5219172204179,876.0304275579226,1156.3675346168618,933.5602945772979,999.6039535701449,1125.802044285401,1437.7102086713128,1809.8688513718193,2114.988523141111,2216.980019527574,2837.169532505041,2274.7946261658344,2959.8745985949686,3410.5933939080346,3754.0756485279976,3718.5938565043766,3619.006991980059,2453.4831319895047,2107.518618279898,2227.7326089345183,2715.2604175376414,2508.9404444502206,2011.2834404534372,2525.394508946341,2570.1365806297767
43,Cook Islands,544.8517999920366,539.2435237060481,560.2638036128905,746.6581129732172,906.0413619927721,920.0136821020083,900.1076329484187,1066.5048232164966,1244.6608073317345,1424.5940267172411,1577.2738392214162,1632.8109650931187,1647.8301188377134,1649.9523055361312,1740.0130593973365,1847.971146358202,2405.621414440614,3048.1379823439565,3839.639218709251,3837.402406741149,4238.9582881040815,4572.267596152747,4685.612117199238,5206.926956692715,6149.088388505295,6516.604171686043,6547.948991929443,6094.19966746013,5474.661924103826,6063.404133603145,6289.46974169494,6865.922368762853,8073.718138760805,11056.348592740273,12885.816243256342,13151.758954080726,13486.047118724016,14616.688859273185,14035.590090589889,12959.521260314441,13989.553411753019,15305.890438556833,16632.274405532335,16142.097319779457,17930.71313179724,17076.763457565077,17659.760895258732,19868.29603148938,21023.225045075946,20853.040330374355,16641.881322938403,14526.15037428551,17033.075440033288
44,Costa Rica,677.5337474165519,721.6270284738599,808.3410044153267,972.810537265889,1033.6544905243331,1185.326493422623,1420.8922451260091,1762.2881829634898,1967.2840611858244,2192.840535740604,2554.665520082247,1349.8690798071593,1304.512480448129,1531.7501663131686,1733.122687036859,1806.899318328328,1974.2579424743597,1978.4052283178091,1962.2907948037232,2166.5681675024766,2307.6748566073734,2221.430804074732,2578.0250313498013,2814.0445479215296,3005.540323344466,3238.923063201662,3194.4333901989166,3373.4468428090845,3580.3886384526563,3653.6941639396728,3773.0746021419423,3941.588655803753,4021.453001575496,4123.483501883824,4376.030465825646,4644.364919961204,5187.835977051923,6055.064624189894,6841.912585210508,6737.860753588853,8147.248621933183,9137.45510201356,9971.651656253503,10633.2665598589,10737.678875383752,11529.955173574028,11899.81397838967,12118.133618063292,12383.149946953294,12669.341161735572,12179.25667422402,12537.256746188135,13198.821716809622
45,Côte d'Ivoire,274.0382142330837,279.2719074615115,313.07170672728193,405.96091853562973,468.8153205040458,568.1441635274205,652.6775761100738,844.8513067794327,1026.0533167154485,1143.2483082052636,1225.407555580777,978.0752296689337,845.6459525551554,736.7425731647093,711.0615008884776,700.2808230140602,888.3766429884071,945.9958198692605,928.4945589969764,934.7036604971116,998.5134399813326,932.2369373826022,937.2618816130444,837.5058865231114,602.3677036523917,776.5821902118307,819.6064389251031,764.3819365081215,797.0795938516535,768.4700534976497,635.8181863091353,649.0147700089099,698.2047478658378,844.9005135702131,892.672087401537,900.6185507042892,917.852694220429,1026.449631507765,1196.6196513254295,1174.0871346425388,1243.5592194082496,1326.1076360385186,1430.8410592887603,1726.9747744751933,2011.3840423845347,1940.0865976163648,1999.2155121798323,2113.3659913239767,2295.5330609050357,2290.7756949800405,2349.0698820003204,2613.3788930537758,2486.4121939377683
46,Cuba,641.8456151977375,766.0977626245207,887.2065581892364,1074.174183050667,1211.6958842576778,1369.228654295539,1436.268382180445,1468.6917283628984,1833.9688598903258,2003.5588129913153,2030.0166997306123,2045.985655685362,2114.5953614555056,2223.9718919194684,2388.2571384780913,2258.460690446956,2366.864417946793,2441.5156102944197,2633.8158094667797,2567.1507774044853,2695.5825379029934,2269.7422739265244,2048.0442752145873,2063.197380385281,2612.973708624384,2784.750709476531,2281.9419191645084,2306.2559095278843,2332.541641750707,2562.2998323230136,2752.2397999386085,2844.235459385641,3007.1930736932177,3205.67946848427,3403.3317969222007,3791.852012170604,4683.814315895292,5200.0343925365005,5392.250454015032,5501.992566815133,5697.575209135322,6152.147901184689,6467.337914228037,6814.243843548678,7117.526910015914,7690.166362474582,8055.889907363879,8543.360968490451,8831.907222337371,9139.415856057647,9499.590202304318,11255.229362622344,13128.020768197759
